layer,head,n_qid,mean_delta_p,std_delta_p,mean_abs_delta_p,mean_p_base,std_p_base,mean_p_patch,std_p_patch,mean_p_base_target,mean_p_patch_target,mean_delta_p_target,mean_delta_logit,std_delta_logit,mean_abs_delta_logit,mean_logit_base,mean_logit_patch,mean_delta_logprob,std_delta_logprob,mean_abs_delta_logprob,mean_logprob_base,mean_logprob_patch,any_nonzero,mean_act_norm,clean_mean_norm
1,8,9,-6.123781204223633e-05,0.0007047500382872432,0.0003524539205763075,0.17718495713339916,0.2018669082148713,0.1771237193213569,0.20186810844432734,0.17718495713339916,0.1771237193213569,-6.123781204223633e-05,-0.0005642361111111113,0.0055717261387483626,0.0029427083333333336,14.728003472222222,14.72743923611111,-0.0002722846137152778,0.0044691626649244484,0.0029035780164930556,-3.007904798719618,-3.008177083333334,1.0,0.19504167801804012,0.19504167801804012
1,9,9,-9.855826695760094e-05,0.0006056047364428486,0.00031892644034491643,0.17718495713339916,0.2018669082148713,0.1770863988664415,0.2018110172730275,0.17718495713339916,0.1770863988664415,-9.855826695760094e-05,-0.0009635416666666668,0.005124974399277021,0.002682291666666666,14.728003472222222,14.727039930555557,-0.00043470594618055564,0.004348195618970194,0.0026525878906249996,-3.007904798719618,-3.008339504665799,1.0,0.08180140372779635,0.08180140372779635
1,10,9,-8.959001964992948e-05,0.0007848997058611787,0.00042070415284898546,0.17718495713339916,0.2018669082148713,0.17709536711374915,0.2018075926371555,0.17718495713339916,0.17709536711374915,-8.959001964992948e-05,-0.0006250000000000001,0.0064662879816660265,0.003958333333333334,14.728003472222222,14.72737847222222,-0.00025492350260416667,0.005174509895066039,0.003606703016493055,-3.007904798719618,-3.0081597222222225,1.0,0.1742336286438836,0.1742336286438836
1,11,9,-5.4997073279486756e-05,0.0007274457094112074,0.0003718797365824381,0.17718495713339916,0.2018669082148713,0.1771299600601196,0.2018247988374382,0.17718495713339916,0.1771299600601196,-5.4997073279486756e-05,-0.0008159722222222222,0.005414962388704249,0.0028645833333333336,14.728003472222222,14.727187500000001,-0.0003891330295138889,0.004380607262579676,0.002876925998263889,-3.007904798719618,-3.0082939317491317,1.0,0.2141216132375929,0.2141216132375929
1,12,9,-9.227699703640406e-05,0.0007649349338177314,0.0004029740227593316,0.17718495713339916,0.2018669082148713,0.1770926801363627,0.20184131296205643,0.17718495713339916,0.1770926801363627,-9.227699703640406e-05,-0.0007986111111111112,0.005185048091387913,0.002673611111111111,14.728003472222222,14.727204861111112,-0.0005192057291666666,0.004054536328813089,0.002787000868055556,-3.007904798719618,-3.0084240044487847,1.0,0.07853194574515025,0.07853194574515025
1,13,9,3.950622346666124e-05,0.0007073031250812658,0.0003363924556308323,0.17718495713339916,0.2018669082148713,0.17722446335686579,0.20194545161137625,0.17718495713339916,0.17722446335686579,3.950622346666124e-05,1.807003620809174e-20,0.004971388244859539,0.0024305555555555556,14.728003472222222,14.728003472222222,2.373589409722208e-06,0.003893816805392504,0.0025240749782986112,-3.007904798719618,-3.0079024251302076,1.0,0.07503772858116362,0.07503772858116362
1,14,9,2.7511914571126295e-05,0.0008055373056517149,0.0003939406077067057,0.17718495713339916,0.2018669082148713,0.17721246904797028,0.20195144711982582,0.17718495713339916,0.17721246904797028,2.7511914571126295e-05,-0.00033854166666666657,0.005362647047279508,0.0028038194444444443,14.728003472222222,14.727664930555555,-0.0002844916449652778,0.004229904464911425,0.0028604465060763887,-3.007904798719618,-3.0081892903645837,1.0,0.0766781394680341,0.0766781394680341
1,15,9,-4.3788750966389966e-05,0.0005801040763904485,0.0002834359804789225,0.17718495713339916,0.2018669082148713,0.17714116838243274,0.20190550774461438,0.17718495713339916,0.17714116838243274,-4.3788750966389966e-05,-0.00046006944444444437,0.00440402228945748,0.0021440972222222226,14.728003472222222,14.727543402777778,-0.0003218587239583333,0.003962656906855704,0.002608100043402778,-3.007904798719618,-3.008226657443576,1.0,0.07901513079802196,0.07901513079802196
1,16,9,-4.6232806311713334e-05,0.0007656135594777269,0.0003952288627624511,0.17718495713339916,0.2018669082148713,0.1771387243270874,0.20184167587866952,0.17718495713339916,0.1771387243270874,-4.6232806311713334e-05,-0.0007031250000000001,0.005560586763178835,0.003046875,14.728003472222222,14.72730034722222,-0.0002553304036458333,0.004118100927964092,0.002801310221354167,-3.007904798719618,-3.0081601291232642,1.0,0.3899863792790307,0.3899863792790307
1,17,9,-6.111992730034722e-05,0.0007214920002182542,0.00034089618259006073,0.17718495713339916,0.2018669082148713,0.17712383720609878,0.20184748496644428,0.17718495713339916,0.17712383720609878,-6.111992730034722e-05,-0.00044270833333333337,0.0052173205300776555,0.0026128472222222226,14.728003472222222,14.72756076388889,-0.00014146592881944447,0.0040679113517067406,0.0026889377170138894,-3.007904798719618,-3.0080462646484376,1.0,0.12879183226161534,0.12879183226161534
1,18,9,-5.3984324137369794e-05,0.000589552133909832,0.0002989938524034288,0.17718495713339916,0.2018669082148713,0.17713097280926174,0.20186009967891674,0.17718495713339916,0.17713097280926174,-5.3984324137369794e-05,-0.00031250000000000006,0.004340791265043335,0.0021180555555555558,14.728003472222222,14.727690972222222,-0.00014166937934027778,0.003772000670102892,0.002392103407118056,-3.007904798719618,-3.0080464680989585,1.0,0.07453395509057575,0.07453395509057575
1,19,9,-4.307879341973199e-05,0.0006477915710738745,0.00031925916671752934,0.17718495713339916,0.2018669082148713,0.17714187833997938,0.20187788609689555,0.17718495713339916,0.17714187833997938,-4.307879341973199e-05,-0.0006684027777777777,0.004866801164791614,0.0024565972222222224,14.728003472222222,14.727335069444443,-0.0002271864149305555,0.003954505243683649,0.0026544867621527777,-3.007904798719618,-3.0081319851345487,1.0,0.06953896126813358,0.06953896126813358
1,20,9,-0.00011817084418402778,0.0007288502498710546,0.00037561204698350703,0.17718495713339916,0.2018669082148713,0.17706678628921507,0.2018915900199839,0.17718495713339916,0.17706678628921507,-0.00011817084418402778,-0.0014062500000000004,0.005048908290095397,0.002690972222222222,14.728003472222222,14.726597222222223,-0.0008009168836805556,0.004318466754999578,0.0029800075954861107,-3.007904798719618,-3.0087057156032992,1.0,0.23034668299886915,0.23034668299886915
1,21,9,-6.62011570400662e-05,0.0007462230969592696,0.0004069696532355414,0.17718495713339916,0.2018669082148713,0.17711875597635907,0.20186870122792966,0.17718495713339916,0.17711875597635907,-6.62011570400662e-05,-0.0004079861111111111,0.0056263702211837435,0.0032725694444444443,14.728003472222222,14.727595486111113,-0.0003872341579861111,0.004997688306657241,0.0034525553385416664,-3.007904798719618,-3.008292032877604,1.0,0.15315212971634334,0.15315212971634334
1,22,9,1.171509424845378e-05,0.0007613230619250281,0.0003752308421664768,0.17718495713339916,0.2018669082148713,0.17719667222764757,0.20190526355716548,0.17718495713339916,0.17719667222764757,1.171509424845378e-05,-0.00014756944444444445,0.005337444534879294,0.0026649305555555554,14.728003472222222,14.72785590277778,-0.00014099121093750003,0.004003082013079413,0.002599758572048612,-3.007904798719618,-3.0080457899305553,1.0,0.29433850116199917,0.29433850116199917
1,23,9,-8.079104953342014e-05,0.0008159544869029206,0.0004089975357055664,0.17718495713339916,0.2018669082148713,0.1771041660838657,0.20180270552313015,0.17718495713339916,0.1771041660838657,-8.079104953342014e-05,-0.0009982638888888888,0.00557340977120421,0.0029947916666666664,14.728003472222222,14.727005208333331,-0.0005329047309027778,0.0041815733642056,0.002875569661458333,-3.007904798719618,-3.00843770345052,1.0,0.745150195227729,0.745150195227729
1,24,9,-8.150815963745117e-05,0.0005881563351350281,0.0002913398212856717,0.17718495713339916,0.2018669082148713,0.17710344897376162,0.20182774902888992,0.17718495713339916,0.17710344897376162,-8.150815963745117e-05,-0.0010763888888888889,0.004611303045542355,0.002395833333333333,14.728003472222222,14.726927083333335,-0.0005474175347222223,0.003827074146425639,0.002443305121527777,-3.007904798719618,-3.00845221625434,1.0,0.04734466349085172,0.04734466349085172
1,25,9,-2.1473301781548392e-05,0.0007457963503256648,0.0003575693236456977,0.17718495713339916,0.2018669082148713,0.17716348383161756,0.2018959449172882,0.17718495713339916,0.17716348383161756,-2.1473301781548392e-05,-0.0004513888888888889,0.005013728672107833,0.002447916666666667,14.728003472222222,14.727552083333336,-0.00032206217447916665,0.0041638822581207035,0.0027908664279513887,-3.007904798719618,-3.008226860894097,1.0,0.055349867790937424,0.055349867790937424
1,26,9,2.241479025946723e-05,0.000665596076451525,0.0003093451923794216,0.17718495713339916,0.2018669082148713,0.17720737192365857,0.20195020836075794,0.17718495713339916,0.17720737192365857,2.241479025946723e-05,-0.00030381944444444445,0.005118342044825754,0.002543402777777778,14.728003472222222,14.72769965277778,-0.0001618787977430556,0.0037177552184407083,0.0024285888671875,-3.007904798719618,-3.008066677517361,1.0,0.3816024098131392,0.3816024098131392
